"AlioshaPopovich"	"Anecdote1"	"Anecdote2"	"Anecdote3"	"Anecdote4"	"Anekdot1"	"ArmlessMaiden"	"ArrantFool"	"BabaJagaBraveYouth"	"BabaJaga_"	"BabaJaga"	"BadWife"	"BaldakBorisevich"	"Barter"	"BearAndCock"	"BearDogCat"	"BeastsPit"	"BeggarsPlan"	"Berenushka"	"BladderStrawShoe"	"BoldKnightApplesLife"	"BraveLaborer"	"BukhtanBukhtanovich"	"CastleOfTheFly"	"CatCockFox"	"CheaterCheated"	"CleverAnswers"	"CockHandMill"	"CraneHeron"	"CrossPledgedSecurity"	"CrystalMountain"	"DaniloLuckless"	"DaughterStepdaughter"	"DawnEveningMidnight"	"Daydreamer"	"DeadBody"	"DeathClock"	"DeathMiser"	"DevilPotter"	"DividingGoose"	"DogWoodpecker"	"ElenaWise"	"EmelyaSimpleton"	"EnchantedPrincess"	"EnchantedRing"	"FatherNicholasThief"	"FeatherFinestBrightFalcon"	"FiddlerInHell"	"FirebirdPrincessVasilisa"	"FomaBerennikov"	"FomaErema"	"FoolishGerman"	"FoolishWolf"	"FootlessChampion"	"FoxConfessor"	"FoxLobster"	"FoxMidwife"	"FoxMourner"	"FoxPhysician"	"FoxWoodcock"	"FoxWoodpecker"	"FrogPrincess"	"FrolkaStayAtHome"	"GoatComesBack"	"GoatSheddingOneSide"	"GoINotWhither"	"GoldenBristledPig"	"GoldenSlipper"	"Goldfish"	"GoodAdvice"	"GrumblingOldWoman"	"HenCock"	"Horns"	"HowAHusbandWeanedHisWife"	"HusbandWife"	"IfYouDontLikeItDontListen"	"IlyaMurometsDragon"	"IndiscreetWife"	"IvanCowsSon"	"IvanFirebirdGrayWolf"	"IvankoBearsSon"	"IvanPeasantsSon"	"IvanSImpleton"	"IvanushkoLittleFool"	"JackFrost"	"Jester"	"JustReward"	"KingBear"	"KnowNot"	"KoshchejBesmertnyj"	"LazyMaiden"	"LittleSisterFoxWolf"	"Lutonjushka"	"MagicBox"	"MagicShirt"	"MagicSwanGeese"	"Magic"	"MaidenTsar"	"ManWhoDidNotKnowFear"	"MarcoRichVasilijLuckless"	"MariaMorevna"	"MarvelousMarvel"	"Mayoress"	"MerchantsDaughterMaidservant"	"MerchantsDaughterSlanderer"	"MilkWildBeasts"	"MiraculousPipe"	"Miser"	"Misery"	"NikitaTanner"	"NoblemanPeasant"	"Nodey"	"OldFavorsSoonForgotten"	"OldWomanRanAway"	"OneEyedEvil"	"PeasantBearFox"	"PeasantCorpse"	"PikeLongTeeth"	"PoorWretch"	"Potter"	"PreciousHide"	"PriestsLaborer"	"PrinceDanilaGovorila"	"PrinceIvanBelyjPoljanin"	"PrinceIvanPrincessMartha"	"PrincessSolveRiddles"	"QuarrelsomeDemjan"	"RamCatTwelveWolves"	"RamWhoLostHalfHisSkin"	"RavenLobster"	"Riddles"	"RightWrong"	"Robbers"	"Salt"	"SeaKingVasilisaWise"	"SecretBall"	"SelfPlayingGusla"	"SheepFoxWolf"	"ShemjakaJudge"	"SingingTreeTalkingBird"	"SisterAljonushkaBrotherIvanushka"	"SnottyGoat"	"SnowWhiteFox"	"SoldierAndKing"	"SoldiersRiddle"	"Sorcoress"	"SpeedyMessenger"	"Spider"	"StubbornWife"	"SunMoonRaven"	"TamingOfTheShrew"	"Tereshichka"	"ThreeKingdomsCopperSilverGolden"	"ThreeKingdoms"	"ThreePennies"	"Treasure-Trove"	"TwoIvans"	"TwoKindsLuck"	"TwoOutOfTheSack"	"TwoRivers"	"VasilisaBeautiful"	"VasilisaPriestsDaughter"	"WhiteDuck"	"WickedSisters"	"WiseLittleGirl"	"WiseMaidenSevenRobbers"	"WiseWife"	"WolfGoat"	"Wolf"	"WomansWay"
"and spoke"	0	0	0	0	0	0	0	0	0	0	0	0	0.08058017727639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0843881856540084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0158378207158695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0405350628293474	0	0	0	0	0	0	0.086711467591589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0798084596967279	0	0	0	0	0.0255950857435372	0	0	0	0	0	0	0	0	0
"and still"	0	0	0	0	1.61290322580645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110132158590308	0	0	0	0	0	0	0	1.12359550561798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0415454923140839	0	0	0	0	0	0	0	0	0.0960153624579933	0	0	0	0	0	0	0	0	0	0	0.04995004995005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0887311446317657	0	0	0	0	0	0	0	0	0	0	0	0	0.0607533414337789	0	0	0	0	0	0.0645577792123951	0	0	0	0	0	0	0	0	0	0	0	0	0.0213949507916132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"angry and"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0500751126690035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.204918032786885	0.0158378207158695	0	0	0	0.106269925611052	0	0	0	0	0	0	0	0	0.0346860908775581	0	0	0	0	0	0	0	0	0	0	0.0296296296296296	0	0	0	0	0	0	0	0	0	0	0	0.125628140703518	0	0	0	0.0597728631201435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112485939257593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"a pig"	0	0	0	0	0	0	0	0.175131348511384	0	0	0	0	0	0.48661800486618	0	0	0.266666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.155763239875389	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0219298245614035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137551581843191	0	0	0	0	0	0	0	0.116144018583043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"a raven"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142348754448399	0	0	0	0	0.132978723404255	0	0	0	0	0	0	0	0	0	0	0.0346860908775581	0.021079258010118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0569638279692395	0	0	0	0	0	0	0	0	0	0	0.0650195058517555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.819672131147541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0370507595405706	0	0	0	0
"are still"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0350754121360926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0639795265515035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021079258010118	0	0	0.08058017727639	0	0	0	0	0	0	0.0296296296296296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0713775874375446	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119617224880383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0405844155844156	0	0	0	0.199203187250996	0	0	0.0648929266709929	0	0	0	0	0	0	0	0	0	0	0	0	0.0316555872111428	0	0	0
"a rope"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0516262261228704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0778816199376947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.208333333333333	0	0	0	0.206185567010309	0.189753320683112	0	0	0	0	0	0	0	0.0796812749003984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.156985871271586	0	0	0	0	0.328947368421053	0	0	0	0	0	0	0	0	0	0	0	0	0.137551581843191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"asked well"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029385836027035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120048019207683	0	0	0	0	0	0.0389863547758285	0	0	0	0	0	0.0778816199376947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0421585160202361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.337837837837838	0	0	0	0	0	0	0	0	0	0	0	0	0.0831024930747922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0316555872111428	0	0	0
"at daybreak"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0249128051818635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0296296296296296	0	0	0	0	0	0	0	0	0	0.0356252226576416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0593471810089021	0	0	0	0	0	0	0	0	0	0	0.0630517023959647	0	0.13869625520111	0	0	0	0	0	0	0.0641848523748395	0	0	0	0	0	0	0	0.0255950857435372	0	0	0	0	0.0370507595405706	0	0	0	0
"a thick"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0516262261228704	0	0	0	0	0	0	0	0.0500751126690035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0463606861381548	0	0	0	0	0	0	0	0	0	0	0.115874855156431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0277008310249307	0	0	0	0	0	0	0	0	0.0630517023959647	0	0	0	0	0	0	0	0	0	0	0	0.0798084596967279	0.0213857998289136	0.106951871657754	0	0	0.0255950857435372	0	0	0	0	0	0.0316555872111428	0	0	0
"a thumb"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.309757356737222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.202675314146737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"away she"	0	0	0	0	0	0	0.0488519785051295	0	0.290135396518375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.412371134020619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0686813186813187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.260416666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0593471810089021	0	0	0	0	0	0	0	0	0	0	0	0.23696682464455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0255950857435372	0	0	0	0	0	0	0	0	0
"a wood"	0	0	0	0	0	0	0.0488519785051295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.208333333333333	0	0	0	0	0.094876660341556	0	0	0	0	0	0	0	0.0796812749003984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0919540229885057	0	0	0	0	0	0	0	0.193673337637185	0	0	0	0	0	0	0	0.268096514745308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0428816466552316	0	0	0	0	0	0
"a year"	0.0766283524904215	0	0	0	0	0	0.0488519785051295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0552486187845304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0415454923140839	0	0	0	0.0823723228995058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0284819139846198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0277008310249307	0	0	0	0	0.0645577792123951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.431034482758621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"a young"	0	0	0.970873786407767	0	0	0	0	0	0	0.460122699386503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0500751126690035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206185567010309	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0433557337957945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0554016620498615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0370507595405706	0	0	0	0
"back he"	0	0	0	0	0	0	0.0488519785051295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0500751126690035	0	0	0	0	0	0	0	0.0843881856540084	0	0	0	0	0	0	0	0	0	0	0	0	0.0711743772241993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021079258010118	0	0.0405350628293474	0	0	0	0.0480076812289966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0713775874375446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0607533414337789	0	0	0	0	0	0	0	0	0	0	0	0	0.0405844155844156	0	0	0	0	0	0.0213949507916132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"bad wife"	0	0	0	0	0	0	0	0	0	0	0	1.1889035667107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222965440356745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"bear came"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.195694716242661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.139082058414465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0597728631201435	0	0	0	0	0	0.130039011703511	0	0	0	0.328947368421053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.200803212851406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"bear s"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0978473581213307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.202224469160768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.164744645799012	0	0	0	0	0	0	0.139082058414465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17931858936043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"beat him"	0	0	0	0	0	0	0	0.175131348511384	0	0	0	0	0	0	0	0.0978473581213307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0488519785051295	0	0.103252452245741	0	0	0	0	0	0	0.120048019207683	0	0	0.049825610363727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112739571589628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0393236335037357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0836120401337793	0	0	0	0	0	0	0	0	0	0	0
"because he"	0	0	0	0	0	0	0.146555935515388	0.175131348511384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021079258010118	0	0	0	0	0	0	0	0	0	0.0296296296296296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17931858936043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.337837837837838	0	0	0	0	0	0	0.137551581843191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"be our"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0639795265515035	0	0	0	0	0	0	0	0	0	0	0	0	0.131578947368421	0	0	0	0	0	0	0	0	0	0	0	0.0693721817551162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"be taken"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029385836027035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.049825610363727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109051254089422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0296296296296296	0.164744645799012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0518403317781234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0786472670074715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0213857998289136	0	0	0	0	0	0	0	0	0.0370507595405706	0	0	0	0
"bold knight"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385829533497019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"bought a"	0	0	0	0	3.2258064516129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029385836027035	0	0.180831826401447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132978723404255	0	0	0	0	0	0	0	0	0	0	0.017343045438779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125628140703518	0	0	0	0	0	0	0	0	0.156985871271586	0	0	0	0	0	0	0	0	0	0	0	0	0.0380662352493338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106951871657754	0	0	0	0	0	0	0	0.0370507595405706	0	0	0	0
"brave huntsman"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72463768115942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"brave knight"	0	0	0	0	0	0	0	0	0	0	0	0	0.040290088638195	0	0	0	0	0	0	0	0.0350754121360926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.170891483907719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.804289544235925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"brought out"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148148148148148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.412371134020619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.401606425702811	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0427715996578272	0	0	0	0	0	0	0	0	0	0	0	0	0
"brought them"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0350754121360926	0	0	0	0	0	0	0.148367952522255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0711743772241993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0405350628293474	0	0.0796812749003984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0597728631201435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0645577792123951	0	0	0	0	0	0	0.0405844155844156	0	0	0	0.199203187250996	0	0	0	0	0	0	0	0	0	0	0	0.0868809730668983	0	0	0	0.0316555872111428	0	0	0
"but all"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0249128051818635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.218818380743982	0	0	0.0711743772241993	0	0	0	0	0.132978723404255	0	0	0	0	0	0	0	0	0	0	0.017343045438779	0	0	0.0405350628293474	0	0	0	0	0	0	0.0216778668978972	0	0	0	0	0	0	0	0.04995004995005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0393236335037357	0	0	0	0	0	0	0	0	0	0.0554016620498615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
